제시어,헤드라인,주요내용,발표일,출처(URL),중요도,대상 국가,점수,비고
관세,"트럼프 ""프랑스가 미국 빅테크에 과세하면 와인 100% 관세"" - 머니투데이 - 머니투데이","트럼프 ""프랑스가 미국 빅테크에 과세하면 와인 100% 관세"" - 머니투데이&nbsp;&nbsp;머니투데이트럼프, 프랑스 디지털세 폐지 않으면 와인 등 주류에 100% 관세 부과&nbsp;&nbsp;파이낸셜뉴스""美빅테크 디지털세 폐지하라"" 관세 엄포 놓은 트럼프&nbsp;&nbsp;아시아경제","Mon, 15 Jun 2026 12:42:43 GMT",https://news.google.com/rss/articles/CBMiaEFVX3lxTE9tZEdxM1VqYzBPNG42QWdvLXEyWHNjSnFKY1QtdHFfMHAyZEN0VFRVbDBOdkRYZlQ3RDNRaEYyZHItVFJ5Ym5EejlrLUJQOWI1MjBkNDczMlVBTDkzM1h2N2tFd1dLWGpT0gFuQVVfeXFMUEhqVzZHM3ZNTC11bUo3Q193Sm9FdEZRd1FNNHVQXzNHUmlBOTNfTVhzajJKMzdkX050TGlzNENVMjZpTTVZZnZKaTdlT0huemY0dlNoaldSRTlHTUxxaEZ2bjlvN2c5Ri14bWdrcmc?oc=5,하,,5,
관세,"반도체 호황 뒤엔 경고음… 美 관세에 꺾인 자동차, 갈 곳 잃은 철강 - 대한경제","반도체 호황 뒤엔 경고음… 美 관세에 꺾인 자동차, 갈 곳 잃은 철강&nbsp;&nbsp;대한경제","Mon, 15 Jun 2026 06:55:34 GMT",https://news.google.com/rss/articles/CBMidEFVX3lxTE8wLUJkSWZiaDhJLWl5ZzNveVpKb3ZNWFlXR3hhLTFRQ2MyTUN4TTR0RlNHZ1FOU0NNclpBTnpCNW96bndneE80cGxLSnJxOEhtNVZMY3FvNGxDY0R1NF9IblVFRGNrYlBqQTlacE5hSnZqa2Rl?oc=5,하,,5,
관세,미국 추가관세 부과로 브라질 수출품 54%이상 피해 예상-- CNI - 뉴시스,미국 추가관세 부과로 브라질 수출품 54%이상 피해 예상-- CNI&nbsp;&nbsp;뉴시스,"Tue, 16 Jun 2026 00:22:35 GMT",https://news.google.com/rss/articles/CBMiYEFVX3lxTE91NGtKT0w1Y1BQWFVSd21zeF9SWWplS1NIVlFaa2pLc2NHQzVjS2NHR05POUpydEZueU56enJ4Szg0VVA2MEMwZ2hjdlU5T01EeGVwRlI2UHBmUWR6UXY2Q9IBeEFVX3lxTE1HMlRJOHNOX1AwMnJlRW1BeldEcTMxelVYVG9oTkxjRzVISGdyR0dZaE1jNVFTUTh4SWtfenRvNElaZGJBdTlsSVh0azdlQWNmR2pmbjZQM0lSVlZVdnQtazF1Y2VxVE1vcDFEcHluN0tQazVUN3l3Sg?oc=5,중,,10,
관세,"[더벨]엔켐 ""미국 관세 환급·AMPC 수혜 본격화"" - 머니투데이 - 머니투데이","[더벨]엔켐 ""미국 관세 환급·AMPC 수혜 본격화"" - 머니투데이&nbsp;&nbsp;머니투데이","Mon, 15 Jun 2026 06:28:19 GMT",https://news.google.com/rss/articles/CBMiaEFVX3lxTFB3NzZxa0VaTjFjR1dFQjRSeG1kSXNiNm1nU2RlZlJaZk8wQk04RFBWYXZxcE05YU5HR1RoXzlqNW91cGU4QWtwai1keTRlTVVBTnp6c2hscENMSVpZNHFKbkhCX3BlQnEz0gFuQVVfeXFMTzV6WXBLUW5IMDlWeTloN2JPWjJ5anVNV2xjVnN1a2F1ai1ydVVDYmN5Wm9lNkt4MHNEa2FaQnA3QkVISENjYjl0THlQX2N1YXZlNklGRXltRlFwUGRBT0xlNDdyZk9xai1QcXhkQUE?oc=5,하,,5,
관세,"브라질 재무장관, 美 관세안에 맞서 싸울 것 천명 - Investing.com 한국어","브라질 재무장관, 美 관세안에 맞서 싸울 것 천명&nbsp;&nbsp;Investing.com 한국어","Mon, 15 Jun 2026 13:03:00 GMT",https://news.google.com/rss/articles/CBMicEFVX3lxTE5KNG1nZE53MVhDN2YzblBVTWZJRkFZOHVWS1NzWEpMUzlTOVRXMWstVFJUUU96MnVJZEptcjdtWEJzMUN6bjNrWW9TYjFhQURPbkZaeWhJZm9sTzE0Y3E3OVR2RC15MmxZdzl5YkJxS2M?oc=5,중,,7,
관세,"[초점] 관세 폭탄 불구 현대차·기아, 美 자동차시장 '톱3' 눈앞 - 폴리뉴스 Polinews","[초점] 관세 폭탄 불구 현대차·기아, 美 자동차시장 '톱3' 눈앞&nbsp;&nbsp;폴리뉴스 Polinews","Mon, 15 Jun 2026 07:10:59 GMT",https://news.google.com/rss/articles/CBMibkFVX3lxTE5xWkhWS1Y0am9FY0htZE1xbXA2NzRKUkFxckhnOUI2WHFYdm95RkxSNnc3QURpVVJfZ0xBZTZieURDdDNXT3FSbzJpZU8wUUZYcEFJZmNmYTBWcGxqdjd4Tl9ZcGljNUxJTXVES0xR0gFyQVVfeXFMT2dpdFRXMzBZTnI2UEY5djNleElUb0w1SVEySFVIR051N29nZlhPRlZfQ3c1bG5BQmdoVDI1VFJ6Y3lYY2JuOEZkNHdtcVpjT1I5VGVyMTJHVjFHTU9yNUkzVndGSUw5Z2FzbXlQWGhtMnZR?oc=5,하,,5,
관세,[김용태 교수의 관세 이야기] 반덤핑관세 부과대상 '아크릴산 부틸' 품목분류 - 조세금융신문,[김용태 교수의 관세 이야기] 반덤핑관세 부과대상 '아크릴산 부틸' 품목분류&nbsp;&nbsp;조세금융신문,"Mon, 15 Jun 2026 08:14:34 GMT",https://news.google.com/rss/articles/CBMiY0FVX3lxTE9NS0dDZXZ4SV9JSUl2QVo1cVRnZVI2QTgxX1ZnWENaMWZpRV9wSl8ybDNHSm8zQ3RtSkFBNXFoLXptR2pVcmtqc1hWdFNiZDZvajRQVXdkbFF5RU1yeHN1bDRmOA?oc=5,하,,5,
관세,"인도네시아, 한국산 듀플렉스 판지에 반덤핑관세 5년간 부과 - 파이낸셜뉴스","인도네시아, 한국산 듀플렉스 판지에 반덤핑관세 5년간 부과&nbsp;&nbsp;파이낸셜뉴스","Mon, 15 Jun 2026 07:36:48 GMT",https://news.google.com/rss/articles/CBMiWkFVX3lxTE5HeVZhdk1aYUZjZmhpeE1HLXNxNWttM2V6THgwSzVJSGNLQkVpWktiTEQwODEzbXFDUmZQNFpJTFZhNWs1TTM0bEZGRl9CWHM1dk5KeV9WTFNRUQ?oc=5,중,,7,
관세,"관세청, 미국 관세국경보호청과 수출입 협력 논의 - 물류신문","관세청, 미국 관세국경보호청과 수출입 협력 논의&nbsp;&nbsp;물류신문","Mon, 15 Jun 2026 04:20:07 GMT",https://news.google.com/rss/articles/CBMia0FVX3lxTFBIUGlyRkg3aHdoWUJnNlZVM2dDWkM3akVqZWZpQk5HLTJIUjFsclFER0d2clp6aTJhdFNVaV9xdjcxamtlZ1ZGZmp0T051aV95Tm5tZm1iLXNjLXB5RmFHdk9GZ080djUzTVlz?oc=5,하,,5,
관세,"트럼프 ""디지털세 안 없애면 끝장""…프랑스 와인·샴페인 100% 관세 경고 - 디지털투데이","트럼프 ""디지털세 안 없애면 끝장""…프랑스 와인·샴페인 100% 관세 경고&nbsp;&nbsp;디지털투데이","Tue, 16 Jun 2026 01:15:00 GMT",https://news.google.com/rss/articles/CBMic0FVX3lxTE84NUhqREpZT1Q2RTZteEIyQzljTVI0WFlpcmZjWTFrTDEteGNfZ3RJTHJfZnRHZGFpSDdaalBlQlRSOUlYeW1GZ0xvYWY4MEVwWVhJN0F2TjV3RUF2ZFVKUGxVZUQzaHk2MmJWWGhMcHpTTmM?oc=5,하,,5,
