제시어,헤드라인,주요내용,발표일,출처(URL),중요도,대상 국가,점수,비고
관세,K-스틸법·EU 관세 변수에 철강업계 촉각…기대·우려 교차 - v.daum.net,K-스틸법·EU 관세 변수에 철강업계 촉각…기대·우려 교차&nbsp;&nbsp;v.daum.net,"Sat, 13 Jun 2026 21:46:52 GMT",https://news.google.com/rss/articles/CBMiT0FVX3lxTE9lUTh5QU1xclk4dTNQQWdDWUM4dUVEQlZDOXQyckFyeFNmSllOZGZSdVBjYmVFYTN3ekVqR0lLd0p5d3NhdFVaUS1BcG1kQ00?oc=5,하,,5,
관세,위성락 “철강관세 등 EU 규제 입법 협의 생산적…자유무역 질서 중요성 재확인” - 동아일보,위성락 “철강관세 등 EU 규제 입법 협의 생산적…자유무역 질서 중요성 재확인”&nbsp;&nbsp;동아일보,"Sat, 13 Jun 2026 03:44:44 GMT",https://news.google.com/rss/articles/CBMid0FVX3lxTFB3a05vZkVzWHpBblNLVUdacjhXMV9BcWVKX2dlcFNqU05sc1VtNnBGTng4S3JqRV9KZEpnaWkzOTVSQnprYVZIbjNpMVVrdHJUUHVqSzBiN3VqbTVaX1JrcHQ3OXJsc0dGTFU1LUFsWFpjdHpiV1NZ0gFmQVVfeXFMTk03SW1kcmxlYWpwaFN6X1dZN3dRVDVObVpZS3BHRmc4dmJBbWx6MU56OEpxckxTcUVROXV5MlFNc0ZCMU9HaXV1VnhyWXpuU1V4Z3h2ZzE3d0pqZXY3VDNmcXZ6eHdB?oc=5,하,,5,
관세,"모건 스탠리 ""관세 1년 후에도 리쇼어링 증거 미미"" - Investing.com 한국어","모건 스탠리 ""관세 1년 후에도 리쇼어링 증거 미미""&nbsp;&nbsp;Investing.com 한국어","Sat, 13 Jun 2026 16:22:00 GMT",https://news.google.com/rss/articles/CBMicEFVX3lxTFBFTDJwSlhqcmNFeDdWWE5LYkl3UEtYdWMzak93VE5PTVBMWldxOFJ2U0pPX2ZxVjZEMFBiOHltbEZLb3lmREJlay1fbTFlQXlQb0hYendUWVVfV2l3VkZaZnhGZ0sxMHF2SHpjRnkycjE?oc=5,하,,6,
관세,"완제품 막히자 반제품으로… 中 철강, ‘관세 없는 길’로 들어온다 - 조선비즈 - Chosunbiz","완제품 막히자 반제품으로… 中 철강, ‘관세 없는 길’로 들어온다 - 조선비즈&nbsp;&nbsp;Chosunbiz","Sat, 13 Jun 2026 21:04:11 GMT",https://news.google.com/rss/articles/CBMihAFBVV95cUxQOXlmcjhCVW54N0t0UzZLRXRYTHRNZHFyNkQ1TjJjZExsX2tOVXF3VlZPUG5hWi10Q3JKVVNKSF9QS0RzNVpOVHZ6Qy1aMFNVd2xxM1RaaVVRMTgzc3liYmM3V3VtYmVGdF9HeVhFOXg3V0ZXbGN5UXJocW9fdVZlY3BFTTfSAZgBQVVfeXFMT2F4UzgtWWFKODNFd19Yc3JYVUpRQ2h2UGJGNWtPNmYzNm43QmlvOGRjZGduVDQ0VnlUamZsdndjbklPZDVROGhLcy1YaXlwSkRncFh1NUFHT0NwQmRob19TNG4tVURUZmxGZzUtdS1EWXlId2pMX2FLMFYzcDdSUnYxNWVjVm9jTEFjcjAtY01oSVdyRGdqbW0?oc=5,하,,5,
관세,"반도체·배터리·조선 전부 타깃…미국 새 관세 설계도, 한국 투자자가 봐야 할 것 - 글로벌이코노믹","반도체·배터리·조선 전부 타깃…미국 새 관세 설계도, 한국 투자자가 봐야 할 것&nbsp;&nbsp;글로벌이코노믹","Sat, 13 Jun 2026 21:20:10 GMT",https://news.google.com/rss/articles/CBMihwFBVV95cUxOdkxzMjhNNHhNb2l5eEdobDNRaWdPZHAtamw0MEY3RnZfeE5UaXlCWkxybWkyV3Vzc3Z4ajVMbmdLSG5vLXQ2WlZJN2QxbEJhRWhsQmlXampTVnpvVEpuVV9zQjFfNnFmTXp5Vm5zazgxSVpIaU5rWFZ6VUkzRWhlVnF3TW8ybkk?oc=5,하,,6,
관세,"'EU 관세 적용' 앞둔 한국·금호·넥센타이어, 하반기 실적 불안감 - 데일리한국","'EU 관세 적용' 앞둔 한국·금호·넥센타이어, 하반기 실적 불안감&nbsp;&nbsp;데일리한국","Sat, 13 Jun 2026 23:00:00 GMT",https://news.google.com/rss/articles/CBMib0FVX3lxTE0wSkVKUEM1dXIwRVlfZ0FqZDA4SGQzWnl3OTYzcVZMZDZkblJLTXcya2ZlQ29pUDFXUnQ5T25jemE2dTVNclRfNE1RRG02MjA2djJmRC1GcHhueXJRTEpvUWtSWHNKYk9SdE5NOHR3QdIBc0FVX3lxTE5MMldVNUl6NWlmOHBsSVBtRWt0dk8xVDRtT0tJc0NsbWI2dTgtbXBJT3NLNHhhWmlvR3JZaC10OHdGcmEyazFidTRTLThINHl2T0w4OWF3NThaNzk2eFV3OFFtUnFldmhTd2ltMXJTRlF2TVk?oc=5,하,,6,
관세,"[패션산업②] 미국 관세, 옷 한 벌의 원가표를 다시 쓰는 변수 - 케이트렌디뉴스","[패션산업②] 미국 관세, 옷 한 벌의 원가표를 다시 쓰는 변수&nbsp;&nbsp;케이트렌디뉴스","Sat, 13 Jun 2026 15:40:00 GMT",https://news.google.com/rss/articles/CBMib0FVX3lxTFAzSE9mRnRqb1owczJaU1d3c2FXZWUzaTFpdWl1UHBiSTRJTFJhdlR5WW9uNkswYzZ2Ty1PZTVVRldzLXU5aldQaVowYlB1ODZ2ZFZwLTBJUTVtVzVKVmZkelIxWW9nU2YwMTRGWkV4OA?oc=5,하,,5,
관세,"관세청-미(美) 관세국경보호청, 무역안보 협력 강화 방안 논의 - 국악타임즈","관세청-미(美) 관세국경보호청, 무역안보 협력 강화 방안 논의&nbsp;&nbsp;국악타임즈","Sat, 13 Jun 2026 01:27:35 GMT",https://news.google.com/rss/articles/CBMiY0FVX3lxTE1jLWJhZ2RJcEVaWE9TNlJ1Z0s5cm9xaHhKRThFaWNROXBlUi12bXlzQ3ZKbkU0NXhWRndJSGtHMU1HNVpCLVR0V3JQbFRpcFVGMDFYRTh2SUhZOXZqd0JZb1dCWQ?oc=5,하,,5,
관세,"한국부동산신문 모바일 사이트, 미국 세관, IEEPA 관세 환급 ‘페이즈 2’ 6월 29일 시작 선언 - 통신일보","한국부동산신문 모바일 사이트, 미국 세관, IEEPA 관세 환급 ‘페이즈 2’ 6월 29일 시작 선언&nbsp;&nbsp;통신일보","Sat, 13 Jun 2026 03:37:58 GMT",https://news.google.com/rss/articles/CBMiaEFVX3lxTFBBUTE4UnBwV1RfZ1RZZ19oWEN3d0NFak9OYmxVT2d5aERCOG10aG8tN1REaWhHMFhsM0MyNVJ4UEhJWnkyLVI5Zi1ScFVZMHpaWkxkWmx5bmROQUtadWRfOVlhVkZMb3B3?oc=5,중,,12,
관세,"한국 정부, 3,500억 달러 대미 투자 시행령 공식 승인…관세 인하 확보 위한 전략적 포석 - 브랜드경제신문","한국 정부, 3,500억 달러 대미 투자 시행령 공식 승인…관세 인하 확보 위한 전략적 포석&nbsp;&nbsp;브랜드경제신문","Sat, 13 Jun 2026 17:48:19 GMT",https://news.google.com/rss/articles/CBMiTEFVX3lxTE5aZmR4Zkk0SHpKeEFZblg0V3NkS3pUOTZjMW84N044Mk9WenJuamtvNV9BeW9XYVMxeDNiaEtVaHhMRjl3ZTZNbW8zLVo?oc=5,중,,8,
