제시어,헤드라인,주요내용,발표일,출처(URL),중요도,대상 국가,점수,비고
관세,美 관세 수입 지난달 4억달러 감소…지난해 10월 대비 30% 급감 - 글로벌이코노믹,美 관세 수입 지난달 4억달러 감소…지난해 10월 대비 30% 급감&nbsp;&nbsp;글로벌이코노믹,"Sat, 11 Apr 2026 19:00:00 GMT",https://news.google.com/rss/articles/CBMiiAFBVV95cUxNM1hlMlFhUENwQVZwaGtPdnVYaXNOVTFEUlR0c2V4OGJfRXVxSlphd29WTEhsZHM0QkJDMVl6OGdOeDZLOUZzM0lnWmJVTHJjekluMGk4UUx3VzF1Nm5kQzFmajdra1lHV3BVT3g1YkFzVzRxTVl5aFZDcnlLc3F6OWVPcEk0Y09W?oc=5,하,,5,
관세,"""美CPI, 관세·전쟁만 끝내면 해결…연준 나서면 안 돼"" - 연합인포맥스","""美CPI, 관세·전쟁만 끝내면 해결…연준 나서면 안 돼""&nbsp;&nbsp;연합인포맥스","Sat, 11 Apr 2026 04:59:06 GMT",https://news.google.com/rss/articles/CBMicEFVX3lxTE1RbGtPQ0hnNzBCa3dMMzdfcUFhUzZVVmRoSm5halh6X3g4eGVaWGdqUkNvUnVoSVFnZHNJcTItajdxY2hMMUpkSXJrYXhldy1LVnZ2eTN0dnFZenUyTUVYajdwcGZMQ2IyZDJGUzJndVfSAXRBVV95cUxOTHQ1aFlaUl85TGs0OEtoSnpCRzNLbGdsRkpzSWtNdlZQZk5rRk5FTmhibG1YcVpTNmZiVk83d01VVXpfYTNRMHVZTUtFWUlnM012RUlFV2UxeTBxZXU1U0dlWkpoUHZnMUxmNUdrNUhzcDMzYg?oc=5,하,,5,
관세,"휴전에도 출렁이는 증시, 앞으로는? ‘관세전쟁’ 당시 살펴봤더니 [투자360] - 헤럴드경제","휴전에도 출렁이는 증시, 앞으로는? ‘관세전쟁’ 당시 살펴봤더니 [투자360]&nbsp;&nbsp;헤럴드경제","Sat, 11 Apr 2026 11:40:00 GMT",https://news.google.com/rss/articles/CBMiVkFVX3lxTE9zMXBWTnFIM1U0akNsZXpQWDZDcXhsdlljLWZ2WndibElscWFFeV93X29rb0cwcU1VWHk3STdDamNuZFpwVUdLSHZpd1NsMGJ1dXlnUTJn?oc=5,하,,5,
관세,트럼프 대통령의 10% 수입 관세를 둘러싼 법적 논란. - Vietnam.vn,트럼프 대통령의 10% 수입 관세를 둘러싼 법적 논란.&nbsp;&nbsp;Vietnam.vn,"Sat, 11 Apr 2026 13:10:31 GMT",https://news.google.com/rss/articles/CBMikgFBVV95cUxPVjJsQXN3NEhuMWh4U3JyQ3JqQjBzdGR4Y2RjYzAwYTd0YjVGRkpSaXVvTVRjYmZyZXVUM0xXQlJLdFJBdV9rV204dzN4UFJacGxyUWFOQ0poMlA2d2NfaEFDZXRDa1JVcnUwV1hZclhuN3dlZmQtWkFOTGQ4cTlFWThyX205cXNKY0RIbGU0SEo4QQ?oc=5,하,,6,
관세,“올린 관세만큼 가격도 올랐다”···연준이 분석한 ‘트럼프 관세’의 직격탄 - Benzinga,“올린 관세만큼 가격도 올랐다”···연준이 분석한 ‘트럼프 관세’의 직격탄&nbsp;&nbsp;Benzinga,"Sat, 11 Apr 2026 03:21:13 GMT",https://news.google.com/rss/articles/CBMivwJBVV95cUxPeXl6R1VLV0N0LW5iRVo0OEwwT3VPUUJ4VkhjeHRrRGRXSFVFSnI4TXk4R2sxN25iVjhoUmNiaXY2VjBaTG5XdWJqWUJfSGZRSmJTOUJ6OFFYVDF2REJTXzVsUnVnbDZRMS01Y0R5MkJabVFzRlhRdG9Edjc2OVR3NGJkR0ttX0FZWlY5cXVtaDlVY1VldVBOcC1BVnNEWF9SbTdIeXdNTFFJeElMTWVCLWxmWGtOLTg0cDFuQ2RxWF9JLTZvSXNZNWRveDBHb3VHNUppMGpPckFuaDEzV1g5ajJEd1V2MTd5a2tsdUFnbEJtMXYxSU52azRQREtmS01HY3Nya3BxTWtCeFZMRkVjNGg3bWh4QzZZcm9xam9ma195LTVleFdIYzM1SU9aSEtUMmkxMk5KZHFDdXc2MFJn?oc=5,하,,5,
관세,"美CIT, 무역법122조 근거 새 트럼프 관세에 의문 제기 - 연합인포맥스","美CIT, 무역법122조 근거 새 트럼프 관세에 의문 제기&nbsp;&nbsp;연합인포맥스","Sat, 11 Apr 2026 01:14:52 GMT",https://news.google.com/rss/articles/CBMicEFVX3lxTE0xTHZFU2NNWGVOUWdPMkxRTWh0aDRpOFNBaUxEeU1kVDJjNnBiSk03ZEItb1J6a1pfRmQ1SnVKb2xLQnFJTGYyV01sdW1yX0xCb1Y3R2poSjhFVXBVeFlVVDVJcUpPMWVrNGJKYUd5TzHSAXRBVV95cUxPNFZsUldLX3RHRDZORW04VkR2R1BzMXkwRnFPY2ExSTVKZFpLUjlxbGtnbDEyTkRiSkNlTXJKamxFV3JHeUpoWVlhMFVoTkVvc3JRMko3SkUzUEhBaFR6S2UxUXVocFQyQ0xBLXc5bGoyakZ4bQ?oc=5,하,,5,
FTA,"트럼프, 한미 FTA 무력화…새 협정 서명국만 우대 - 글로벌이코노믹","트럼프, 한미 FTA 무력화…새 협정 서명국만 우대&nbsp;&nbsp;글로벌이코노믹","Sat, 11 Apr 2026 19:10:00 GMT",https://news.google.com/rss/articles/CBMiiAFBVV95cUxOcU8tMVd2OHkxOFRyWEIyelZIMjJtNjQwcG91TUVZdzBlVWJCQ0tFR1NXb0dVUDkzNzlGYk5icVJvQXhFMGJ5OEtKcXVvcXFCdnVWSTNzOFZHTVpmaTA2aXBwRHhxSGNfTWNsbTZCZ3FaX1hoaFdZTVBWeDNhWkMzaGhwUkRHcGg1?oc=5,하,,4,
FTA,"中, 14차 한중 FTA 후속 협상 개최에 ""긍정적 진전"" - 연합뉴스","中, 14차 한중 FTA 후속 협상 개최에 ""긍정적 진전""&nbsp;&nbsp;연합뉴스","Sat, 11 Apr 2026 00:27:48 GMT",https://news.google.com/rss/articles/CBMiYEFVX3lxTE4tV0tyejZUdGlRdzRHWWV2aGZhdkNpUXlNWUREdmdIc29jT1RKNHR0M3RSTjRfblBuM0Nvazl6Zy1KZVdGNEZHVHc2TmV3cTVEX2VLbmxZZXZkSjN2UG1QV9IBYEFVX3lxTE4tV0tyejZUdGlRdzRHWWV2aGZhdkNpUXlNWUREdmdIc29jT1RKNHR0M3RSTjRfblBuM0Nvazl6Zy1KZVdGNEZHVHc2TmV3cTVEX2VLbmxZZXZkSjN2UG1QVw?oc=5,하,,4,
FTA,"한중 FTA 14차 후속 협상에 中, 긍정적 평가 내려 - 더쎈뉴스","한중 FTA 14차 후속 협상에 中, 긍정적 평가 내려&nbsp;&nbsp;더쎈뉴스","Sat, 11 Apr 2026 04:16:24 GMT",https://news.google.com/rss/articles/CBMiaEFVX3lxTE8zSkljUlNXaGI3ejVFcERtT1pETXhvMHY0bXVoNzdjV0Z6U0gwbHBJUWFqUEVqeUg2WDVXYVp0b0Rtb3VVajZ3MVp3NnpwSGRnVlZDcUl6Z2g1bGZGTnZDa2VkcXc5SUg1?oc=5,하,,4,
FTA,"브라질, ‘통상통’ 주한대사 승인… 한·메르코수르 FTA 속도 낼까 - 세계일보","브라질, ‘통상통’ 주한대사 승인… 한·메르코수르 FTA 속도 낼까&nbsp;&nbsp;세계일보","Sat, 11 Apr 2026 04:00:00 GMT",https://news.google.com/rss/articles/CBMiWEFVX3lxTE5OYTdpbG5yRlRFczM1dlZyVlNSRVB0ay0yQTZOY1FXdExCemo3blQ1dTdsa1NFX2xUY1dHekpUQjBSQ2x1RDNOeXBLNHVDM2NfbGhvS2F5VlHSAVRBVV95cUxPWUlTVVB0SGV2bjdHSHhtbzl5SmR6SGhlSWRsdGFWZGFDTzJvN3JhaWNPZHhwY1h4WFp2enRZb2NqUXFJUl9tMWFPbXoweFJ4ZGF0M2E?oc=5,하,,5,
