제시어,헤드라인,주요내용,발표일,출처(URL),중요도,대상 국가,점수,비고
관세,"美 항소법원, 트럼프 '10% 글로벌 관세' 유지 결정 - v.daum.net","美 항소법원, 트럼프 '10% 글로벌 관세' 유지 결정&nbsp;&nbsp;v.daum.net트럼프 행정부의 ‘상호 관세’ 대체 ‘글로벌 관세 10%’ 7월 하순까지 유효&nbsp;&nbsp;뉴시스미 항소법원, 트럼프 ‘글로벌 10% 관세’ 유지 결정…7월까지 효력 지속&nbsp;&nbsp;매일경제","Thu, 11 Jun 2026 23:18:50 GMT",https://news.google.com/rss/articles/CBMiT0FVX3lxTFBFd1hpLXFrLUotejE5VnpXLURfLWlmcUFDUTNJZ29FUzlDZ2Q2b0pYS3dVMzhlRmVUUWNITmVzRzM0R3pkRkV4ZUd3bzBGS2c?oc=5,하,,5,
관세,"美무역대표, '韓·日·中 강제노동 관세 어떻게 같나"" WP 사설에 직접 반박 - 뉴스1","美무역대표, '韓·日·中 강제노동 관세 어떻게 같나"" WP 사설에 직접 반박&nbsp;&nbsp;뉴스1","Thu, 11 Jun 2026 18:41:40 GMT",https://news.google.com/rss/articles/CBMiWEFVX3lxTE9JRXlMdmRaaDE3bkYzWDFsbV90dHdzd1kzNXVOZFVkTGl2UUdSRmt4b3YxdTB2VmdzVldTUlU0Z1l1VC0xODZ0Y19nbVB1TDhnekg2MDh0WFU?oc=5,하,,5,
관세,"WP ""한중일 강제노동 관세 왜 같나"" 비판에 美무역대표 반박 서한 - 연합뉴스","WP ""한중일 강제노동 관세 왜 같나"" 비판에 美무역대표 반박 서한&nbsp;&nbsp;연합뉴스","Thu, 11 Jun 2026 15:37:25 GMT",https://news.google.com/rss/articles/CBMiW0FVX3lxTE5GalBGTlFDSmxiaTRCbmN0eTM4QWZRNDFGWVM1YXo2cU1WLUJuVV9NOWhNMHloVlVLbUpSR2JudjdlaUdIY2ZDamVMRGNGRk9GS0FmalYwWG8xTXfSAWBBVV95cUxPQmdWVkFud29BdXEyZUpmQUY4LVJRejd1VTVub3NPdHNxc1doeGZobjVjN192WE5ET3hSU000VmpyTFBGM3hOUG43bUxkSTd4UXNuQWlsSUpZV1JmUmV4UjM?oc=5,하,,5,
관세,"美 무역수장, '한일-中 동일관세는 부당' WP 사설에 직접 항의 - 뉴시스","美 무역수장, '한일-中 동일관세는 부당' WP 사설에 직접 항의&nbsp;&nbsp;뉴시스","Thu, 11 Jun 2026 17:01:09 GMT",https://news.google.com/rss/articles/CBMiYEFVX3lxTE1vU2lWaFZuUm9fQjZQMWhCajRjb25Tajc5ZS12dGNKb0huT24zTVBDR05YWmZLVVJIRE1mZTdSd1NIdjlVX3BnUGl6VXpMODlFT0NheXBhbk82aDZrQndTMdIBeEFVX3lxTE0xN1hha2lyR3JsS2RKdW8xNEFrWHByUFB0a0VPS1lsYW5RWm54SlJhWDVWTjZ2dG9TUU5qRkxRcnF4TFNJeUZ2QmlHM05zTWY2YnBHdEdPMVpwQ0Y1elZmcUVrVVpQSEZKMXd5WDY0VFVvRHM5dllSbw?oc=5,하,,5,
관세,"""李대통령, EU에 韓 철강관세 우호적 고려 강력 요청…좋은 결과 있을 것"" - 머니투데이 - 머니투데이","""李대통령, EU에 韓 철강관세 우호적 고려 강력 요청…좋은 결과 있을 것"" - 머니투데이&nbsp;&nbsp;머니투데이이 대통령, EU에 ‘철강관세 우호 고려’ 강력요청&nbsp;&nbsp;브릿지경제李, EU에 '철강관세 우호적 고려' 강력 요청&nbsp;&nbsp;v.daum.net","Thu, 11 Jun 2026 08:51:26 GMT",https://news.google.com/rss/articles/CBMibEFVX3lxTE1WeW51UWNiTjVJUm5kaXhHOWgtVVJvRHd1elV1TFNuZndTNl9ObjdtRHJBS0VXeWNaT0pKSmlaTTFyejNVZDBNcGt5c2s5YmxkWF9RU25Ya3J5WVhFcTVNSlBBQV83Y1RTNjZ0V9IBckFVX3lxTE0tanRtSW5XMWdTeHFuZVNVcWwzUkMzQzBlYjRDY3E3WnVWMFI0TWlqM0otMDE3U1NJb1A3djk3ajVzaXZqVXU1eGlRQmc2YzRRVXJSX1JpdktNV192N29iUmhNa2VPdVlyZmljRkNERWJsQQ?oc=5,하,,5,
관세,"[경제와 삶] 미국 상호관세 환급 본격화, DDP 수출기업이 놓치면 안 될 권리 - 중부일보","[경제와 삶] 미국 상호관세 환급 본격화, DDP 수출기업이 놓치면 안 될 권리&nbsp;&nbsp;중부일보","Thu, 11 Jun 2026 09:53:00 GMT",https://news.google.com/rss/articles/CBMib0FVX3lxTE5JWWJSRWY1VlhkbjU4YWdIVW9TQTdHeXp2N0IwU0tPZWw5Q25QVGhvQmlKZ0FtM1prN21aVFlOTHJkUEI0N2JUVC1GaUU4VnI0SE1FZThKVncxX29SRkVCU0U4djJUWDk4U3hhd1RGbw?oc=5,하,,5,
관세,"미국 5월 재정적자 늘었다, 환급비용 늘어 순관세수입도 적자 - 비즈니스포스트","미국 5월 재정적자 늘었다, 환급비용 늘어 순관세수입도 적자&nbsp;&nbsp;비즈니스포스트","Thu, 11 Jun 2026 07:20:27 GMT",https://news.google.com/rss/articles/CBMic0FVX3lxTFBtMTNaS256YkY1endfV2VYcTZKYWVvdFdqQ1QxRWRuRFhub0UtR1JDTmtTM1dISEN1d1RzX1lCMGpXR0pCdTZILXpCRENab2hlRjUxZXlkXzBadk1oQzFJM3BCZ1BOS012V255N2c4QzV1UTA?oc=5,하,,5,
관세,"쿠팡 수사에 불쾌감 표출 美, 관세로 맞대응 가능성 - 문화일보","쿠팡 수사에 불쾌감 표출 美, 관세로 맞대응 가능성&nbsp;&nbsp;문화일보","Thu, 11 Jun 2026 03:04:53 GMT",https://news.google.com/rss/articles/CBMiUEFVX3lxTE5qY2p6dTBQYWxBc3A4TUotSjZXaFhPMGpudnRyakNUYm1HbkhxUG80Uk42cEdPZExFLXdjd1ZfdVdrYVowcmkxcXlLLUw2aDJr?oc=5,하,,5,
관세,中 도금강판 반덤핑 잠정관세 시행…최대 33.67% 부과 - 철강금속신문,中 도금강판 반덤핑 잠정관세 시행…최대 33.67% 부과&nbsp;&nbsp;철강금속신문,"Thu, 11 Jun 2026 23:08:24 GMT",https://news.google.com/rss/articles/CBMiakFVX3lxTE5JejFyQm5lTnRCTkpuZmJTTWotLWYtRl9lNWcyckVnNnV4LUpyeS16QlhDZ2VtcEU1b3F3TDc4cGtRdGJKNm9IV3hlOXRzTUM2STdMOVlCNmJVbzhHZVdSbGw0VDNZZDl5bEE?oc=5,중,,7,
관세,"건설기계, 미 관세 훈풍 타고 고부가 전환 ‘순항’ - 뉴스토마토","건설기계, 미 관세 훈풍 타고 고부가 전환 ‘순항’&nbsp;&nbsp;뉴스토마토","Thu, 11 Jun 2026 05:09:27 GMT",https://news.google.com/rss/articles/CBMiYEFVX3lxTE9mdXJIaGRTNzV6UV9UdDBuU2c4d3NGdHZBZjRVR0ZJVG4zQ1FyaTBHN0VoUlByeGJQUk9yUmtsenJuTk1LV1JualVrSVE3QVp5WXRPdXRXSkZxOU16MnRYNQ?oc=5,하,,5,
