제시어,헤드라인,주요내용,발표일,출처(URL),중요도,대상 국가,점수,비고
관세,"美, 세탁기 등 철강 완제품 25% 일괄관세‥韓수출기업 부담커지나 - MBC 뉴스","美, 세탁기 등 철강 완제품 25% 일괄관세‥韓수출기업 부담커지나&nbsp;&nbsp;MBC 뉴스트럼프, 철강·알루미늄·구리 파생제품 관세 조정…""핵심은 단순화""&nbsp;&nbsp;뉴스1美, 철강·알루미늄 관세 50% 구조 개편…세탁기엔 25% 일괄 적용(종합)&nbsp;&nbsp;마켓인미국, 의약품에 100% 관세 발표…한국·일본 등엔 15%&nbsp;&nbsp;v.daum.net철강·구리 美수출 부담 커진다…파생상품 일괄 25% 관세(종합)&nbsp;&nbsp;뉴시스“美, 철강-알루미늄 완제품에 25% 관세… 부담 늘듯”&nbsp;&nbsp;동아일보미, 세탁기·냉장고 등 철강 완제품에 25% 관세…국내 수출기업에 부담될 듯&nbsp;&nbsp;경향신문美, 6일부터 철강 완제품에 25% 관세...세탁기·변압기 등 韓수출 영향 ‘촉각’&nbsp;&nbsp;서울경제트럼프, 철강·알루미늄 관세 개편한다…“완제품에 25% 부과”&nbsp;&nbsp;이투데이","Thu, 02 Apr 2026 21:47:45 GMT",https://news.google.com/rss/articles/CBMidEFVX3lxTFBSUmZtZVlyZFZvQ3dVOTJHUS1WZ1B6YUEyWlBTb3dBbGlqUFgzOU5zMUtnbDBCc29nOWZRZVFiVEJHLWFXS21mNHMxY3ZYU3BHZVR5Nk5MSklKaDhRc3JMUllxUzd3MkE5R3Qxb2J2NUpDY3dJ0gF0QVVfeXFMTWZkeTVMNXlCZi0zbkZjbHRPZ0c4UDQ0bTMtUG02dkNiZURoUFhoanlfaDAxaENJaFNSRm9rSVpLVTZuSVBVdnFFblp4eWlCQXUyckxpSmZINDJmVERQTWlBUEZBNnhSMmsxM2x2NG96ei1qbks?oc=5,하,,6,
관세,"'해방의날' 트럼프 관세전쟁 1년…불확실성 여전, 성과도 '글쎄' - 연합뉴스","'해방의날' 트럼프 관세전쟁 1년…불확실성 여전, 성과도 '글쎄'&nbsp;&nbsp;연합뉴스","Thu, 02 Apr 2026 08:05:51 GMT",https://news.google.com/rss/articles/CBMiW0FVX3lxTFBmT2wxc19kSUhSN1h4NG1saE9jZVVubXFVNGd4djNkdEhfejlfTndwZzJmU0RSV3pVbTBrMXN0eWFCUDZ1MENFNlp3am9WaXBoT3BUWHlidEJrOVHSAWBBVV95cUxPQkc3N2t1b29SWFpkbERmNy1EZE84WGFBN0ROYkVjT1FTY2p2a3NaanJyWjdWZnUxeFpUQnd4ZHMyVC1wT09fazJJSzV2eVBXbXNSSFFVTHFGdEFEQUJCdUw?oc=5,하,,5,
관세,"“트럼프, 이번 주 철강·알루미늄 완제품에 25% 일괄 관세 발표” - 중앙일보","“트럼프, 이번 주 철강·알루미늄 완제품에 25% 일괄 관세 발표”&nbsp;&nbsp;중앙일보","Thu, 02 Apr 2026 04:20:20 GMT",https://news.google.com/rss/articles/CBMiVkFVX3lxTE9tOHo4cmhRUjdYbDhYbFlwZWZiTE5XV3RUOFB2Z29LM2Fyd2UzMmk4elhsR0pLc3YzT2pKVkpweHFhYjBnTUtIRF9mSFRfTVlXaDlWVW13?oc=5,하,,5,
관세,"美 정부, 철강 관세 기준 판매가로 변경…50% 관세율은 유지 - 연합인포맥스","美 정부, 철강 관세 기준 판매가로 변경…50% 관세율은 유지&nbsp;&nbsp;연합인포맥스","Thu, 02 Apr 2026 21:44:30 GMT",https://news.google.com/rss/articles/CBMicEFVX3lxTFByalY4T3FQRTNXOEdlMERJY0Rjd2c5cFBCREx4ZGp4aXFYd01uNFFGOXhDSjdvd2Y4a3FtYjNHWEl2MW1jYk5jbnkzZUdrVmlJOFFCOHFsdmJfblctRFZUd083MmxjeXBKQjNzR2pJa20?oc=5,중,,9,
관세,삼성·LG 등 美관세 조정···전쟁에 관세 폭탄까지 韓기업 '사면초가' - 한경매거진&북,삼성·LG 등 美관세 조정···전쟁에 관세 폭탄까지 韓기업 '사면초가'&nbsp;&nbsp;한경매거진&북,"Thu, 02 Apr 2026 22:54:00 GMT",https://news.google.com/rss/articles/CBMibEFVX3lxTFBmX3ZWVE5PUnZ1aTVSVE1jVzBlVFAwUGFDLXA5eDAyd1hXc2NyS2FmMjJwUHZQaTlPYlhuenRGc3VqaWZnRm9aQUxLUW8yQU5XQWhWd3UyWjhRU0RHX2tnT1dZRUpyWnF2UVYteg?oc=5,하,,5,
관세,"미국, 세탁기 등 철강 완제품 25% 일괄관세 - 연합뉴스 한민족센터","미국, 세탁기 등 철강 완제품 25% 일괄관세&nbsp;&nbsp;연합뉴스 한민족센터","Thu, 02 Apr 2026 21:44:25 GMT",https://news.google.com/rss/articles/CBMidEFVX3lxTFAySS12TXBEd3ltVzVONERlYTg1cFpaSkE2QXNrTGZFZlcwN1l1eVViRlM2QUJoSmdkR3VONTUxQmxiMi12VEdVZjl6N09CTXBZV0lsaXdlQ242OHFGMDZVQnpySm1mZkF5cmRrLXpJVTM2MzV1?oc=5,하,,5,
관세,"트럼프, 철강·알루미늄·구리 관세 전면 개편…“25%로 낮췄지만 부담은 늘 수도” - 글로벌이코노믹","트럼프, 철강·알루미늄·구리 관세 전면 개편…“25%로 낮췄지만 부담은 늘 수도”&nbsp;&nbsp;글로벌이코노믹","Thu, 02 Apr 2026 23:19:21 GMT",https://news.google.com/rss/articles/CBMiiAFBVV95cUxORzFHeTZJRkJIaW9rVEdIMzdGQzMxQ2tURVAza1FUOTRPX0FqaTZoWlBYcDBSWGlzMkMwX3FzM00tc001b1V0MTM4N0NBRjlDQ181bnFGVjZJd0J2ZzMxZUZ0ejUxZzlta2s4VGxQb0ZBbmZmQkQ5czJCVUpmVFRNZGNqY2NWUlpn?oc=5,하,,5,
관세,"美, 철강 파생제품 관세 25% 단일화···의약품은 최대 100% - 경북매일","美, 철강 파생제품 관세 25% 단일화···의약품은 최대 100%&nbsp;&nbsp;경북매일","Thu, 02 Apr 2026 22:09:00 GMT",https://news.google.com/rss/articles/CBMiWkFVX3lxTE81QmFWdHVqbUJTUG1zekhoTl9CUXFuQlJyeG9BNHpSODV0UjlBX2pJeXZtRThlTWtDWERUbHVHY2sxRTVhWHZzVXpDZU91TmpGNjl2MHZGdXlLdw?oc=5,하,,5,
관세,"트럼프, 의약품에 100% 관세…한·EU·일본 등 15% 적용 - 뉴스1","트럼프, 의약품에 100% 관세…한·EU·일본 등 15% 적용&nbsp;&nbsp;뉴스1","Thu, 02 Apr 2026 20:41:26 GMT",https://news.google.com/rss/articles/CBMiZ0FVX3lxTE1OWXVld0IzRThtaDB3dDBWTjlQUTBVNzhiSVVTUkpFRUZ1cU8yMEEtNGl6SzBKSG9aQk9YZmVRNWNIelN3UXE5MlZxR0NwMWZZcS1raWpGOE82NkZ6LV90d21MSmJYY3M?oc=5,하,,5,
관세,"美, 철강 파생 완제품에 25% 관세 일괄 적용 - 오피니언뉴스","美, 철강 파생 완제품에 25% 관세 일괄 적용&nbsp;&nbsp;오피니언뉴스","Thu, 02 Apr 2026 22:26:38 GMT",https://news.google.com/rss/articles/CBMicEFVX3lxTE5MWmJJdmZpMlp1clNsNHRfRWZGYVhWYWdFRGhJNlJYdGpaMFo5VFJfVG1FUjlmeHh2SnlfdW9XdWc5bmxyWml0QlRaOHBIbVU5eENWaEpkWTNDeldvSVlOT3E4SXRnNG1wcnFmVW8tTDk?oc=5,하,,5,
