제시어,헤드라인,주요내용,발표일,출처(URL),중요도,대상 국가,점수,비고
원산지,"농관원, '가정의달' 화훼류 원산지 표시 위반 77곳 적발 - 연합뉴스","농관원, '가정의달' 화훼류 원산지 표시 위반 77곳 적발&nbsp;&nbsp;연합뉴스","Mon, 25 May 2026 02:00:02 GMT",https://news.google.com/rss/articles/CBMiYEFVX3lxTE1qOG5QVGF6Mkhtdzdjd0NTVnNvRGJYMmYxM0VUWE5wUTZyRV9NWTRiYURpREJIRkF3bUZqWmNEU0pNb29QNTVadzJoUUxRWHVVSTRSZGhmeUpwMHVDOThFedIBYEFVX3lxTE1qOG5QVGF6Mkhtdzdjd0NTVnNvRGJYMmYxM0VUWE5wUTZyRV9NWTRiYURpREJIRkF3bUZqWmNEU0pNb29QNTVadzJoUUxRWHVVSTRSZGhmeUpwMHVDOThFeQ?oc=5,하,,4,
원산지,"농관원, ‘가정의달’ 화훼류 원산지 표시 위반 77곳 적발 - v.daum.net","농관원, ‘가정의달’ 화훼류 원산지 표시 위반 77곳 적발&nbsp;&nbsp;v.daum.net","Mon, 25 May 2026 05:11:35 GMT",https://news.google.com/rss/articles/CBMiT0FVX3lxTE10cG1lYWtIX3IyM3dIVVNrTDJ4NXBudnVIeHl1VUNUY2h0cU5ienJURGhtZWhDZ1F0dTZBX0E2T3RrV1hZUHBCcVB1X2pxbDg?oc=5,하,,4,
원산지,"가정의 달 5월, 화훼류 원산지 표시 위반 77개소 적발 - 대한민국 정책브리핑","가정의 달 5월, 화훼류 원산지 표시 위반 77개소 적발&nbsp;&nbsp;대한민국 정책브리핑","Mon, 25 May 2026 02:00:00 GMT",https://news.google.com/rss/articles/CBMilAFBVV95cUxPcU1vQXBfUHpITUl2b1Q1REJld0JCVEVra2hzdG80czhIUXdPWk1HcmpkZW5PQ1RHTzNqNzFTMnRYbG01M1l4ZE5UTGNWWGtlbXRsQnk4azRKN0FpdmRkdVpRR0xybkZfM2ZZTTNFRkxqMkpjNjlsbzd4TW8xazNKb1hOelVqWHUxRHZnOGh5RHFsVGgx?oc=5,하,,4,
원산지,가정의 달 화훼 원산지 단속서 77곳 적발…카네이션 위반 최다 - 서남투데이,가정의 달 화훼 원산지 단속서 77곳 적발…카네이션 위반 최다&nbsp;&nbsp;서남투데이,"Mon, 25 May 2026 12:51:26 GMT",https://news.google.com/rss/articles/CBMiWkFVX3lxTE4ydG50TVJ0em1pY1R1RGIwV1ZwRXBtZ1NPSE9haVJtamRJanhhNlMtRk1sZU55dkxRdEE4aURpRXo2N2UtbTROYTNfMEQwaXN1c3FjSEl4eUhfQQ?oc=5,하,,4,
원산지,"농관원, '가정의 달' 카네이션 등 화훼류 원산지 표시 위반 77곳 적발 - MBC 뉴스","농관원, '가정의 달' 카네이션 등 화훼류 원산지 표시 위반 77곳 적발&nbsp;&nbsp;MBC 뉴스","Mon, 25 May 2026 04:38:18 GMT",https://news.google.com/rss/articles/CBMidEFVX3lxTE9mS1VSanBGQjNvUVYyZ1pHUHhJaUFWTEtlTjhQRlJEcTFUU1BNVUJLTEloOENjQTN4enhlQ2I3NU9qVnZmc19oWFF5UUg0NDBMTjF3RGxjd2xBUFBCYVBFTXdtdWM0SlJMVF93ZDF5aWJUM1Y50gF0QVVfeXFMT2ZLVVJqcEZCM29RVjJnWkdQeElpQVZMS2VOOFBGUkRxMVRTUE1VQktMSWg4Q2NBM3h6eGVDYjc1T2pWdmZzX2hYUXlRSDQ0MExOMXdEbGN3bEFQUEJhUEVNd211YzRKUkxUX3dkMXlpYlQzVjk?oc=5,하,,4,
원산지,"농관원, 가정의달 화훼류 원산지 표시 점검...77곳 적발 - 뉴시니어","농관원, 가정의달 화훼류 원산지 표시 점검...77곳 적발&nbsp;&nbsp;뉴시니어","Mon, 25 May 2026 06:57:06 GMT",https://news.google.com/rss/articles/CBMiY0FVX3lxTE9rWkVReUR4VWdHX0d1VWVXbnJlbFJsbGFWaFdzcURGVnRVRmNqcmdFc2o3YlFRalRTZ3pNOHZCTVpoSzhITDNURDVHWU41WVdzS0tSVHZLWU8zT3hBNDhhQ0F5OA?oc=5,하,,4,
원산지,"시흥시, 음식점 등 620곳 대상 원산지 표시 지도·점검 실시 - 현대일보","시흥시, 음식점 등 620곳 대상 원산지 표시 지도·점검 실시&nbsp;&nbsp;현대일보","Mon, 25 May 2026 02:44:23 GMT",https://news.google.com/rss/articles/CBMibkFVX3lxTFBIWlZGZDRKazRJWnNjc3VRQUtxenVEUjJGMUhHU0daLVplSHloTFZjbTRVdVYwYVJtQ19lR2ZlM2prZUhsaUJNVC0wUXFxdk5fYnotMU9ZY0g1cDFQU1lPRFdtaG12bjFWN1Y1NklB?oc=5,하,,4,
원산지,"""국산 둔갑한 수입 카네이션""…농관원, 가정의 달 원산지 위반 77곳 적발 - 뉴스1","""국산 둔갑한 수입 카네이션""…농관원, 가정의 달 원산지 위반 77곳 적발&nbsp;&nbsp;뉴스1","Mon, 25 May 2026 02:00:00 GMT",https://news.google.com/rss/articles/CBMiVEFVX3lxTE5jajBES2lia2ZoMFhFNHktNzJyZE5SeXR6M09ISXFPWnhxVTRhWlJydGtaZ2dZU3BGMVNjY2gtblJ1VHhDYkxBLUM5dXRObnlNc1pjbw?oc=5,하,,4,
원산지,중국산 카네이션 국내산으로 속여 판매…77개 업체 덜미 - 매일신문,중국산 카네이션 국내산으로 속여 판매…77개 업체 덜미&nbsp;&nbsp;매일신문,"Mon, 25 May 2026 05:04:12 GMT",https://news.google.com/rss/articles/CBMiYkFVX3lxTFBFSFVKV25WUVFjQTVOY0VZdW43bUpFQUVUV0REbFN0a0NULXBlNlE4UXVDU3U0VFRLRVlSV3VoVVBFTjNPaGxiQzZldXVWTDlNbXk5N1BWb1pveHl5eWlqODRR?oc=5,하,,2,
원산지,“국산이라더니 중국산”…카네이션 원산지 단속에 77곳 걸렸다 - 헤럴드경제,“국산이라더니 중국산”…카네이션 원산지 단속에 77곳 걸렸다&nbsp;&nbsp;헤럴드경제,"Mon, 25 May 2026 02:00:00 GMT",https://news.google.com/rss/articles/CBMiVkFVX3lxTE5BYzhTZzBpVDg5ZlU3dnZGZlFyRVpTRk5JWDYtOFNNcXVDMDJQM1NOOEZJSEdkNWVFOTdKUDE5aEdCMGdPWldlVC1Sb18yaDMzUWRYLW9n?oc=5,하,,5,
원산지,"국립농산물품질관리원, 가정의 달 5월, 화훼류 원산지 표시 위반 77개소 적발 - 프레스뉴스","국립농산물품질관리원, 가정의 달 5월, 화훼류 원산지 표시 위반 77개소 적발&nbsp;&nbsp;프레스뉴스","Mon, 25 May 2026 07:10:16 GMT",https://news.google.com/rss/articles/CBMicEFVX3lxTE9VYld3TDhYZFlYTFlBNUxUZnp1QTVqOEVGNHI5QWt4WGZ0VVFmOUZhTVJHWlZvV0hhX3l3MlF4OXQ0Z1F6ZFJIeVZUcWdPNzBaajVXdnJpUFRITURuemRJTTNfajlMMVpmU0hLMG5Rbm8?oc=5,하,,4,
원산지,"중국산 카네이션을 국산으로…농관원, 화훼류 원산지 위반 77곳 적발 - 뉴시스","중국산 카네이션을 국산으로…농관원, 화훼류 원산지 위반 77곳 적발&nbsp;&nbsp;뉴시스","Mon, 25 May 2026 02:00:00 GMT",https://news.google.com/rss/articles/CBMiYEFVX3lxTE42QmdDeElScHlSV2JEdVFSQXd2TUUxNm5YOW1JQ1NTV3RqWUZXallhQW1tQ25XQ1c3UWRaS0VMc3A3OEFuZDJFZzNtem5makdUemxROXlCR0FjRTRlMlNwc9IBeEFVX3lxTE5NdDBvZWhfcXQwRXBkdVE0U001SjM3dUpRS0R6QVN3elNNU1k3bVMxSE9fUTZEVjg5SHc4djlrcFNoX3dTUHA5SUxXQ2oxZ3poM3pXLWd1Zm9wc29RdzV5ZVc1dURSOVZsYnRGYXp5WlBwUHlpVXNZWQ?oc=5,하,,5,
