제시어,헤드라인,주요내용,발표일,출처(URL),중요도,대상 국가,점수,비고
관세,인도 금 할인 온스당 200달러 돌파…관세 인상 '후폭풍' - 한국경제,인도 금 할인 온스당 200달러 돌파…관세 인상 '후폭풍'&nbsp;&nbsp;한국경제,"Wed, 13 May 2026 22:51:34 GMT",https://news.google.com/rss/articles/CBMiWkFVX3lxTE5tN3drVGJ4SFI3TGRYd1VDZmVFdUtYS2NHZ3JaTm11dTdJN0ZiaC14eXl3VjRsa3lERGdzVFgwRnF2ajdicEFTUGJISnBLSWdfRTZXbjZrNFZZd9IBVEFVX3lxTE9HY2pFOVJpOTZMZlZZX1JJb2xFY3NCNWJvWFJIMmNYaTdoZmJPR1ZvSkRRM3NybXE4X1BFekU3SGNqOTZINE14eWVSQUQxV3B4bkI0Nw?oc=5,중,,7,
관세,미중 정상 오늘 베이징서 '담판'…관세·이란·타이완 논의 주목 - v.daum.net,미중 정상 오늘 베이징서 '담판'…관세·이란·타이완 논의 주목&nbsp;&nbsp;v.daum.net트럼프·시진핑 6개월 만의 재회…관세·이란·대만 놓고 ‘담판’&nbsp;&nbsp;매일경제미·중 정상 오늘 베이징서 '담판'‥관세·이란·대만 논의 주목&nbsp;&nbsp;MBC 뉴스,"Wed, 13 May 2026 21:39:00 GMT",https://news.google.com/rss/articles/CBMiT0FVX3lxTFB6VWZZZDZBdXRyandEMjRTbGc2VjdaaDAzNHg4bzg4UVdaTF9lZ1VseTl0b1RkRlg1aUo1NWpZOTlZSnAxTXVnNi1xSk1FY28?oc=5,하,,5,
관세,"K-푸드 할랄 시장 진출 확대…정부, 관세·통관·외환·인증 애로 지원 - 뉴스1","K-푸드 할랄 시장 진출 확대…정부, 관세·통관·외환·인증 애로 지원&nbsp;&nbsp;뉴스1","Wed, 13 May 2026 02:00:00 GMT",https://news.google.com/rss/articles/CBMiVEFVX3lxTE1nbXItd3ZiOUg2bzBvRUYtTExvTm9acldGbDM0Vm9UME1xd1lneDM1S2dnbjJBNlJKMHY5alY2Z3BZemZFS2x0ZkhYdGJoNlJpOXotQQ?oc=5,중,,8,
관세,"관세 50% 뚫고 ‘성장 가도’…K철강, 대미 수출 ‘쑥’ - 뉴스토마토","관세 50% 뚫고 ‘성장 가도’…K철강, 대미 수출 ‘쑥’&nbsp;&nbsp;뉴스토마토","Wed, 13 May 2026 06:13:02 GMT",https://news.google.com/rss/articles/CBMiX0FVX3lxTE16RFIzbU4tSzJZYlY3UzlNZndJaWdqRDk1cG1RTEJsbkd6QnJhdjhSYjhIQXV6eV9LMURzbVF3T182ZFlxZFlSQWc0dFYtN0ttMkVzcjNnZENxYXRjUG5V?oc=5,하,,5,
관세,"인도, 금 수입관세 15%로 인상…금 구매 부담 커진다 - 디지털투데이","인도, 금 수입관세 15%로 인상…금 구매 부담 커진다&nbsp;&nbsp;디지털투데이","Wed, 13 May 2026 13:15:45 GMT",https://news.google.com/rss/articles/CBMic0FVX3lxTFB0a1dPSTNsamQ5R3RNSklPMHBtcXVnZVlGamZTRE5YTHlRVzBwQUpQeFZvS0VpVWwxb21TczNfNnIzSDZtNjcxM3RVVU1vSmJNSFh6N216RVhQb3BqUGg1U29WUWZLMERjWjJmb3poeEZCbEU?oc=5,하,,6,
관세,"미·중 정상회담, ‘관세 휴전’ 넘어 글로벌 질서 재편 분수령 - 뉴스프리존","미·중 정상회담, ‘관세 휴전’ 넘어 글로벌 질서 재편 분수령&nbsp;&nbsp;뉴스프리존","Wed, 13 May 2026 23:03:50 GMT",https://news.google.com/rss/articles/CBMic0FVX3lxTFBCVmNmWGE4bTV6a2tOdE04TnNMVE5nTjhWZms4RlVNRUJsNFNONWZud014a2c3aV9lR3B0Z2RiOTNHLTNWYlRpMlhpUWhRZ2pySkxha3k5bDhWR1FrMUp2MGRqdnB4SGdycGJKcnoxdW5uRWPSAXdBVV95cUxQWEJ3TEpTT0VCWlRwTjlMTjdteGhNWGEyclc1dWQ0aE00aUprSWdtc2twaHRMQWFpTlJWN1FKMWIwN1V1QlJCb1RQbVh5RHFUbE9ydnp3clIwUlpkNnQ2M1BlUVBQLXFqNlVOQmowVWM4a2oxLWNvMA?oc=5,하,,5,
관세,미중 정상 오늘 베이징서 '담판'…관세·이란·대만 논의 - 매일일보,미중 정상 오늘 베이징서 '담판'…관세·이란·대만 논의&nbsp;&nbsp;매일일보,"Wed, 13 May 2026 23:04:06 GMT",https://news.google.com/rss/articles/CBMiZEFVX3lxTFBVOEFUcTFsT2tvT0Ywam1kYlZWZi0tdTVNUlJ2TVYzRnRfMjI2TFI4a001Mk96UVBCVzYzMXVmWWM3RV9HY19GUktSekZjUHpZaEFCeU50aFVJbktwUE12WW1iaWI?oc=5,하,,5,
관세,트럼프·시진핑 베이징 담판… '반도체·유가·관세' 3대 고차방정식에 韓 경제 운명은? - 글로벌이코노믹,트럼프·시진핑 베이징 담판… '반도체·유가·관세' 3대 고차방정식에 韓 경제 운명은?&nbsp;&nbsp;글로벌이코노믹,"Wed, 13 May 2026 20:54:21 GMT",https://news.google.com/rss/articles/CBMiiAFBVV95cUxNbHVXT3dFMGNkZWpYTllUT1MyVldNbnJVN18zOHpmT1FoWFp0Q2E1Y1dsbHJ2ZzNRVkllZU0wZEZCN21oMmVLZWZnakFCSmdYMDVsVUZaY0tjV1o4UzdZZC1WeEt4aDdUeXZiSFVFUjdhNjVSZkRoczVXR1hxcUZzT0dqclFyZTdN?oc=5,하,,5,
관세,트럼프-시진핑 오늘 담판…靑 '중동·공급망·관세' 파장 촉각 - 뉴스1,트럼프-시진핑 오늘 담판…靑 '중동·공급망·관세' 파장 촉각&nbsp;&nbsp;뉴스1,"Wed, 13 May 2026 20:05:00 GMT",https://news.google.com/rss/articles/CBMiW0FVX3lxTE5LNWZ0ekxoRjIwZm1xaTdqMjNSc3MxM0had0U5em9UajRhZ2NpS1NPdV9vQmg0MU5iWUpVQnZQNk1TWHQ3LUJCSThmSHVMeEdQR2ZqUmZQXzZLRnc?oc=5,하,,5,
관세,관세·이란·대만 등 현안 산적…어떤 카드 꺼낼까? - v.daum.net,관세·이란·대만 등 현안 산적…어떤 카드 꺼낼까?&nbsp;&nbsp;v.daum.net,"Wed, 13 May 2026 22:15:41 GMT",https://news.google.com/rss/articles/CBMiT0FVX3lxTFAtdUQxYU54R2l4QmlLUkZ2MFNnZGJpd01QUGo4SlladUF0NDNkNkJ4ZEJDV29EZXBGNVBvOWlvYnJ5ZGc3TE0yUWhBLVExczQ?oc=5,하,,5,
