제시어,헤드라인,주요내용,발표일,출처(URL),중요도,대상 국가,점수,비고
관세,美대법원 “상호관세는 위법”… 트럼프 “신규 관세 10%” 맞불 - 조선일보,"美대법원 “상호관세는 위법”… 트럼프 “신규 관세 10%” 맞불&nbsp;&nbsp;조선일보청와대, ‘미 상호관세 위법 판결’에 “합의로 확보한 이익균형 손상 없게 할 것”&nbsp;&nbsp;한겨레[美관세 위법판결] 불확실성 장기화…한국 경제엔 '양날의 칼'&nbsp;&nbsp;연합뉴스트럼프 '상호관세' 무효화…거둬들인 250조원 어떻게 되나&nbsp;&nbsp;지디넷코리아美 800달러 이하 소액소포 관세 유지…""다른 관세와 별개""&nbsp;&nbsp;뉴시스""'트럼프 관세' 무효""‥최강 무기 잃은 트럼프, '그래도 관세는 포기 안 해'&nbsp;&nbsp;MBC 뉴스'성에 안 차네' 하루 만에 마음 바꾼 트럼프 ""관세 10→15%""&nbsp;&nbsp;한국경제상호관세 대신 ‘글로벌 관세’…韓 대미 투자, 반도체-車 영향은?&nbsp;&nbsp;동아일보미 관세 판결, 원화 환율·채권시장 어디로&nbsp;&nbsp;이투데이","Sat, 21 Feb 2026 01:48:51 GMT",https://news.google.com/rss/articles/CBMingFBVV95cUxNTEFzb2V4SF93alZYV1JaTlVNb1hhNXZLaE1mMHg2OGR3WFZuU2dzVVJCbnJBWnZ5SmJmSFhnQ2Ywa2ZRNUVURlc5Sm5vWU4xQVB0bkFPR2pMbHp4UmFfOGRZQXFCMnNuam91dzByeExyMVFGSUdOaHN4dGJ1cVZNR0xENGZzTHQwaWtEX2Vac19HamhSTGFHWWNfSzAwd9IBsgFBVV95cUxQdW51aGJ6TnNPV0NyYmJIdnAzMEZOTlJqMjU4VFJ4MG9oTl9yaWdpV1RNOXJXMGhWTHoxSHAzYzZWdjFIN2hNRnVMbDhQbGdOeXZ5RmdUWldyZFlad1FyTmhELVdja3E1eW1WVmREM2Jla1lpMW1qanpnVnpzRjFoLWlraWRGczB2SzNud19hWFJBNF80TmY1eFpIQjE2SEdhRmhWcFV5MUNzeGQzb2tiYnJR?oc=5,하,,6,
관세,'상호관세' 무효화에…한국 반도체·자동차에 미치는 영향은 - 중앙일보,'상호관세' 무효화에…한국 반도체·자동차에 미치는 영향은&nbsp;&nbsp;중앙일보,"Sat, 21 Feb 2026 05:45:05 GMT",https://news.google.com/rss/articles/CBMiVkFVX3lxTFA1SG53WlNQVGxFUFcxS0tRUWtVTXlsM243VGdiTG1FZkQwRlo2V3ZqdkJpa3JZVWJwVWFIdHc1SGVsN0VJOTQzNjI3ZWpVd1RtZFAxcnZR?oc=5,하,,6,
관세,"[속보] 트럼프 “글로벌 관세, 10%에서 15%로 인상…즉시 효력” - 한겨레","[속보] 트럼프 “글로벌 관세, 10%에서 15%로 인상…즉시 효력”&nbsp;&nbsp;한겨레","Sat, 21 Feb 2026 16:35:00 GMT",https://news.google.com/rss/articles/CBMib0FVX3lxTE1OY1ZXSnE1dUFsbm1rX0l4MG5PaHBKZ3l6QlRoRFZFa2Y1dWJVdW1EZlRZbXVQbDgwUFVyODIySFMzcFl6b3FndUpqcVJBeEYzNklETHJTMGc5R25GMkR4U0Q0aThUNVc5YkROZWRINA?oc=5,하,,5,
관세,트럼프: '대미 투자 예정대로' 미국 관세 위법 판결에도 한국 정부 입장 변함 없는 이유는? - BBC,트럼프: '대미 투자 예정대로' 미국 관세 위법 판결에도 한국 정부 입장 변함 없는 이유는?&nbsp;&nbsp;BBC,"Sat, 21 Feb 2026 08:59:54 GMT",https://news.google.com/rss/articles/CBMiXEFVX3lxTE5VdjFrc3JFclpILUtKVW5PNnNoWWhPNnp6ZElFZkFILUtidlFvaHAybDRXcnJnSm9yNy0wVkVINmNNNzdhSFl2OXBCVk80ZW1KaDhfRHFKc21HNUhm0gFiQVVfeXFMTV9UNWh1MzU0dy1ET2tiMkZQLUh3aGlIQUM4c2FnV29fSjh3QU43QWtNckZoNVpjbTBRU2Zld0lWd0FiN0VXTkZBQUZESmFrdFE1R0FRQUl1WmtTVnlhZVg5VkE?oc=5,하,,6,
관세,"대미투자는? 車·반도체는?... 관세 무효화, 한국 영향은 - 조선일보","대미투자는? 車·반도체는?... 관세 무효화, 한국 영향은&nbsp;&nbsp;조선일보","Sat, 21 Feb 2026 04:00:31 GMT",https://news.google.com/rss/articles/CBMijwFBVV95cUxOeGdSSGc2enljVURfb0d4OVhYeHZOOUNCTURiNmhlQWlfdmFHZ0Nfbm41U0pNZy12bllkc0FCLXVxZ2FOWEdWRzAtLUNuUDRSNl9HOG1FVEpGTHVIY0RYbzNib1FzSFZwNmctY1VNNmtEcDQ4cG4yR0tEYUdxVHVZQ0NuQzFXd1R3Y3Y2MkxmY9IBowFBVV95cUxOYUp6TFdSMUxpVVlEekNsNkJKb1hLUzg5WklyNWJPaDdkWFNlaGVPWVFHd1BXVXdYOElacEFyU3djcm14UEtmeXhFM3RFVVJWOGRjeTd5R21uZU84d0R5WXo3R2JnSWVuWXJCdjhiWW1Ed1Q2UVc1ZXJkUGVWa3dqNzc3NXZERFB6N3prMmhZS1YtQTJrbkJlQTliYUtyTDl4WTJz?oc=5,하,,6,
관세,"'트럼프 관세' 위법…""국내 증시 긍정적 재료지만 단기 변동성 경계해야"" - 뉴스1","'트럼프 관세' 위법…""국내 증시 긍정적 재료지만 단기 변동성 경계해야""&nbsp;&nbsp;뉴스1","Sat, 21 Feb 2026 21:00:00 GMT",https://news.google.com/rss/articles/CBMiW0FVX3lxTFBXQXlZVHMyY3ltclU3ZVVOWnpnbU9VbGt2RGpPTDFJd0Q0cVVzTl9hM1JVM09PTWJXOUZ5b0xJU3dZYkdUb3FxeFN0STRTZDhVd0tySEVueklTR2M?oc=5,하,,5,
관세,"정부 “韓 15% 상호관세 무효, 품목관세 유지…관세 환급 안내” - 동아일보","정부 “韓 15% 상호관세 무효, 품목관세 유지…관세 환급 안내”&nbsp;&nbsp;동아일보","Sat, 21 Feb 2026 02:18:00 GMT",https://news.google.com/rss/articles/CBMid0FVX3lxTE1jaVo5eF9ldHlwRFk4VXhYdTUyRmJWMnZSYUFQX3UzLXpBQWF1SnlfQTVnZ0pUM1RpZHVRR2R6SWg0V3ZYX1VFNWRUdjZmOXRnRkl0aEJpcVZlcDJhWHFmWV9hai1pZHEzYVVpVXlpUW9EWjVzRVZB0gFmQVVfeXFMTlRDNTUwOTFyWGFQNzA2S1pwcndGTUVIVF8wN0pOQVl5OVEwaWNteG1ZQURyYVZXU01NdHkwMUMwOTMtUkZPYlhmT3hvMkR2WUN3RS14RXFsZ2prS2VKeC1VUmg0UmZn?oc=5,하,,5,
관세,하루 만에 말 바꾼 트럼프...더 큰 '관세 폭탄' 던진다 - v.daum.net,하루 만에 말 바꾼 트럼프...더 큰 '관세 폭탄' 던진다&nbsp;&nbsp;v.daum.net,"Sat, 21 Feb 2026 22:25:42 GMT",https://news.google.com/rss/articles/CBMiT0FVX3lxTE9hZldYdXhWQnU3dUhFWnhzZEppN2ZIR2hkNjJlbzkxTUpoSnlSTnFUbk9yd0g5VFBwcm5jMk43TjlQQVdNS0JYQmo2ZlV4b3c?oc=5,하,,5,
관세,"트럼프, 글로벌 관세 10→15%로 상향...""대법원 판결은 반미적"" - 경기일보","트럼프, 글로벌 관세 10→15%로 상향...""대법원 판결은 반미적""&nbsp;&nbsp;경기일보","Sat, 21 Feb 2026 21:33:00 GMT",https://news.google.com/rss/articles/CBMiW0FVX3lxTE81b1JQNVNqb0dxNXpZUFpNYmRyS2tDdjhCSFJ2UGpobHVGQVZTTVpBU3ZtN2F1NWwtcHFKNHBpU2ppZ2k5dm1oeGd1cmloMC1JaEJtT0xnU3ZTcmM?oc=5,하,,5,
관세,"대법원 패소 트럼프, ‘플랜B’ 새 관세도 위헌 논란 번지나 - 조선일보","대법원 패소 트럼프, ‘플랜B’ 새 관세도 위헌 논란 번지나&nbsp;&nbsp;조선일보","Sat, 21 Feb 2026 21:14:00 GMT",https://news.google.com/rss/articles/CBMingFBVV95cUxPdTB0NmxCTVY5VGlYS2xWVVdzZkZQTmpWWUFEYUwwbGMyaXpoVzhrRkEtU0VTS0FuNEpFWDRRejdBVmdPcGlyMmltaklsaGRxSUF2QTFRZlF4dEt1Wm50Zll5MkxWelNHaS1tc0VydnRRdFY0a1c4YlotMVhTRW03NWFNeEs4MUpkX3REeHJSUnM4NDdEQWwzdjdzaGV0QdIBsgFBVV95cUxPNXBBVVlnbFltUWNHdHVuNWJPVHAwTldkZ04wVzhDVHNVMHRZdUtCSWFjVC1LLThQZjcycHQxZHJYS01ZRnRnWHA2VVJDYXZHZmk5QXhwdHZZRjlkMU0wNkRMZllLTDVhRHN6Tlp1QlVNRHdJM2hobVVIbkpOQlVkbGZycktuZXE1SjIzTTBZbm1wWTMzM09PUVVTMV9HSTE5dmxNRmc1d1hXVUNGbWhMRWxB?oc=5,하,,5,
관세,"트럼프 '전 세계에 10% 관세', 미국 대법원 상호관세 위법 판결에 새 관세로 대응 - BBC","트럼프 '전 세계에 10% 관세', 미국 대법원 상호관세 위법 판결에 새 관세로 대응&nbsp;&nbsp;BBC","Sat, 21 Feb 2026 01:45:17 GMT",https://news.google.com/rss/articles/CBMiXEFVX3lxTFBIOENsQW9IMnYzZEswU2RMYjRSVmNBSm12R0FWaGZ5eFNUS0NQdXJXSlFnVEZnSmRJemJ3ZlVjLU5xQXRQYktsUmV4T0ViY3JuX042X19EaVBkaktW0gFiQVVfeXFMTy1GSHRVWTVJU0tMUVprV214N1BRV0tmOUctV0FMTkdFbzQ0Sm11ZG5fRE0yWi15RkdRSmZKa3QzY3d3cEVjbjZkRDEySlQ5YUg4R1ZyNkl6TU0zemgwTUQ1dWc?oc=5,하,,5,
